Survey Year,Census Region,Census Division,Four Largest States,Type of Home  (Respondent answer),The Final Weight,Heat Deg-Days: Base65 01 TO 12-2005 (Inoculated),Cool Deg-Days: Base65 01 TO 12-2005 (Inoculated),Kilowatt Hours Of Electricity Used,Electric Annual Use In Thousands of BTU,CCFS (Hundred Cubic Feet) Of Natural Gas,Natural Gas Annual Use In Thousands Of BTU,Electric Dryer Use (Estimated) in Thousands of BTU,Electric Dishwasher Use (Estimated) in Thousands of BTU,Electric Freezer Use (Estimated) in Thousands of BTU,Electric Refrigerator Use (Estimated) in Thousands of BTU,Electric AC Use (Estimated) in Thousands of BTU,Electric Water Heat Use (Estimated) in Thousands of BTU,Electric Space Heat Use (Estimated) in Thousands of BTU,Electric Appliance Use (Estimated) in Thousands of BTU,Natural Gas Appliance Use (Estimated) in Thousands of BTU,Natural Gas Water Heat Use (Estimated) in Thousands of BTU,Natural Gas Space Heat Use (Estimated) in Thousands of BTU
2001,4,9,2,5,16979,1107,2050,6050,20643,428,44068,0,1314,0,1888,3912,0,2755,12088,0,11797,32271
2001,4,9,2,5,16979,1107,2050,5525,18852,474,48824,0,579,0,2663,4619,0,3661,7909,0,12309,36515
2001,1,1,0,4,12624,777,5312,1946,6640,48,4899,0,0,0,1682,0,0,0,4958,4899,0,0
2001,1,1,0,2,18460,777,5312,1876,6402,885,91062,0,0,0,2349,0,0,0,4053,8470,15410,67182
2001,1,1,0,2,16832,903,5053,12384,42254,0,0,5996,0,2330,4712,1019,14121,0,22402,0,0,0
2001,1,2,1,2,16110,638,5957,5622,19182,883,90861,0,2242,3139,1805,1945,0,822,14610,7376,17704,65781
2001,1,2,1,4,21480,638,5957,5749,19617,1843,189595,0,0,0,3272,0,0,0,16345,15345,29592,144658
2001,1,2,1,5,18018,684,6191,3608,12310,0,0,0,0,0,1572,0,2018,5860,2860,0,0,0
2001,1,2,1,2,14240,653,6217,11758,40118,0,0,2488,0,0,2983,1079,11544,1354,23158,0,0,0
2001,1,2,0,4,22524,714,5631,5709,19479,588,60536,2120,1091,2541,2893,1759,0,0,14827,0,11204,49332
2001,1,2,0,4,20399,714,5631,10519,35891,474,48775,2845,1464,0,3956,4685,0,0,27250,0,14079,34696
2001,2,3,0,3,33141,620,6215,11768,40152,884,90964,8628,4998,0,4527,3373,0,0,32252,9104,34243,47617
2001,2,3,0,2,25040,537,6019,9568,32646,1286,132329,0,0,2043,3638,0,0,0,29008,6854,32282,93193
2001,3,5,0,2,28564,1902,2251,14599,49812,0,0,2431,0,4437,10196,6920,4529,11081,17086,0,0,0
2001,3,5,0,5,40448,1902,2251,6736,22983,290,29841,2891,2507,0,2516,6012,0,920,13535,0,22776,7065
2001,3,5,4,2,43222,2723,1010,4703,16047,245,25211,2414,0,0,4488,0,0,0,11559,0,13455,11756
2001,3,5,4,2,38392,2628,1061,28936,98730,0,0,8376,4853,4127,6823,22507,21525,7643,40232,0,0,0
2001,3,7,3,2,16795,1937,3402,11392,38870,419,43115,5375,0,9318,4564,0,0,0,34306,3837,11372,27906
2001,4,8,0,2,12123,3509,1692,5638,19237,190,19551,0,2819,0,4279,0,0,0,14958,2626,8514,8411
2001,4,8,0,2,23708,2255,2686,7814,26661,364,37456,2806,0,0,6630,0,0,0,20031,0,14711,22745
2001,4,8,0,2,17021,2255,2686,18212,62139,714,73471,2419,3588,4928,4766,19453,0,0,37920,0,21420,52051
2001,4,9,0,1,16749,35,5821,16260,55479,0,0,0,2947,0,4059,0,7246,25406,18768,0,0,0
2001,4,9,0,4,5594,0,10045,7966,27180,1032,106193,7493,0,0,2988,0,0,0,24192,0,25291,80902
2001,1,1,0,2,9001,447,6822,9268,31622,0,0,3057,0,0,5253,0,9120,0,17249,0,0,0
2001,2,3,0,4,24193,1149,5046,9086,31001,938,96539,3231,1297,2112,6698,3782,0,2152,18369,0,16962,79577
2001,2,3,0,2,34954,1149,5046,2007,6848,728,74911,0,0,1929,1473,1098,0,0,4277,3771,13737,57403
2001,2,3,0,2,25040,1149,5046,13956,47618,1422,146324,4305,0,1972,2873,6730,14268,0,23747,0,0,146324
2001,2,4,0,2,16119,980,5771,13390,45687,512,52685,0,0,3526,11379,6270,0,2021,26017,1436,12996,38253
2001,2,4,0,2,16119,980,5771,7199,24563,758,77998,0,0,3950,3657,3686,0,0,17220,5117,14558,58323
2001,2,4,0,2,41864,1114,4873,9430,32175,640,65856,4679,0,0,9023,6277,0,1489,15386,5693,17343,42820
2001,2,4,0,2,32994,1114,4873,11961,40811,0,0,3572,5298,0,6123,4607,11436,0,18645,0,0,0
2001,3,5,0,2,21779,1648,2592,4546,15511,555,57110,2303,0,0,3608,1483,3186,0,7234,0,0,57110
2001,3,5,0,4,25635,1648,2592,10787,36805,0,0,2271,0,0,3177,7533,6774,7521,11800,0,0,0
2001,3,5,0,3,26283,1025,4095,17573,59960,0,0,3498,0,0,4426,6798,9369,28426,10941,0,0,0
2001,3,5,0,1,24886,1139,4068,20921,71383,0,0,4934,1980,0,3728,9543,10542,18752,28818,0,0,0
2001,3,5,0,4,32057,1139,4068,6539,22311,0,0,0,0,0,2744,2165,2100,9397,5905,0,0,0
2001,3,5,0,2,29032,1139,4068,15721,53639,0,0,2522,0,0,3260,7566,7526,20293,14994,0,0,0
2001,3,6,0,2,26762,1269,4047,13060,44561,141,14509,1960,2907,3728,3874,7485,10421,0,22781,0,0,14509
2001,3,6,0,2,26762,1269,4047,6544,22329,889,91483,1965,1686,1836,3999,3449,0,0,14881,0,26154,65329
2001,3,6,0,1,13837,1907,2760,13993,47744,0,0,2714,0,0,4403,7169,6482,12679,17011,0,0,0
2001,3,6,0,2,11756,1907,2760,10214,34850,424,43630,4032,0,4306,4545,10166,0,0,20139,4285,12522,26823
2001,3,6,0,1,12565,1206,3568,7604,25945,0,0,1927,1323,0,2594,4781,5750,1049,11771,0,0,0
2001,3,7,0,2,16771,2578,1816,22572,77016,572,58859,8593,0,9879,10428,10904,0,0,55684,8743,21764,28352
2001,3,7,0,1,19740,2578,1816,10942,37334,0,0,2614,0,0,2082,9559,7210,3632,14851,0,0,0
2001,3,7,0,1,19740,2578,1816,10941,37331,0,0,0,0,4796,3193,7405,6118,6948,13667,0,0,0
2001,4,8,0,2,15806,1037,6781,5431,18531,936,96314,1831,1257,2930,3036,0,0,0,15495,0,14347,81967
2001,4,8,0,2,15806,1037,6781,60502,206433,1663,171123,24077,9685,11918,34001,27763,0,0,144669,9868,41094,120161
2001,4,8,0,2,15806,1037,6781,9982,34059,2093,215370,3192,1281,3201,8001,0,0,1016,25042,0,19496,195874
2001,4,8,0,2,26079,789,6022,13536,46185,601,61843,7788,2610,0,6448,5830,0,0,33907,0,30233,31610
2001,4,8,0,2,26079,789,6022,12464,42527,674,69355,4759,777,0,9077,6095,0,0,27355,0,20039,49316
2001,4,8,0,2,26079,789,6022,5754,19633,541,55669,3964,1328,0,1919,2092,0,842,14780,0,22941,32728
2001,1,1,0,4,9513,820,5247,2786,9505,426,43873,0,0,0,3100,0,0,0,6405,3458,6004,34411
2001,1,1,0,3,9894,781,5791,3620,12351,0,0,1131,405,2330,2734,0,0,0,9617,0,0,0
2001,1,1,0,3,13851,781,5791,12433,42421,0,0,4127,2070,1903,4795,4677,0,0,32949,0,0,0
2001,1,2,0,3,18474,1225,4148,6527,22270,1119,115145,0,0,0,5047,0,0,0,17223,9731,33924,71490
2001,1,2,0,3,18474,1225,4148,3213,10963,785,80777,0,0,0,3860,0,0,0,7103,8422,14351,58004
2001,1,2,0,2,15403,961,4850,21447,73177,0,0,4247,2915,0,7071,6992,7914,31975,19225,0,0,0
2001,2,3,0,2,18742,863,5637,6290,21461,1409,144986,0,0,0,5450,1173,0,0,14838,5745,20901,118340
2001,2,3,0,4,23387,740,5513,4659,15897,1010,103929,3064,0,0,3283,1219,0,0,11395,7120,20175,76634
2001,2,3,0,2,23387,740,5513,11436,39020,2322,238934,4690,0,8828,8385,953,0,0,29682,6616,20365,211953
2001,2,3,0,2,23387,740,5513,7484,25535,895,92096,2540,3768,4040,2644,3347,0,0,19544,0,21790,70306
2001,2,4,0,2,16200,922,7153,6116,20868,762,78410,1645,0,1643,3210,4506,0,895,12257,4682,14758,58970
2001,3,5,0,3,33359,1424,3687,13536,46185,271,27883,2049,1758,0,3698,4554,7487,10759,19687,0,0,27883
2001,3,5,4,2,30233,3665,508,21441,73157,0,0,2521,0,0,4833,24573,14642,3039,26070,0,0,0
2001,3,5,4,2,33383,3665,508,11600,39579,0,0,1766,0,0,5159,15036,4777,2586,12021,0,0,0
2001,3,5,4,2,30233,3665,508,20151,68755,0,0,2377,0,0,6376,24598,8688,2430,26663,0,0,0
2001,3,5,4,2,30233,3665,508,14776,50416,0,0,2551,0,0,10233,14474,6774,2975,15960,0,0,0
2001,3,5,4,2,26994,4546,138,17496,59696,0,0,0,0,0,12741,7422,11626,2106,25801,0,0,0
2001,3,7,3,4,37062,3086,1189,6190,21120,403,41456,0,0,0,4442,6665,0,0,10013,9014,15663,16779
2001,3,7,3,2,24940,3086,1189,3024,10318,421,43321,2277,0,0,3717,0,0,0,6601,4679,15412,23230
2001,3,7,3,2,21840,2642,2294,18854,64330,1007,103620,3986,2000,0,6431,27433,0,0,30466,0,33228,70392
2001,4,8,0,2,26153,5161,1093,4513,15398,152,15641,1272,0,0,2160,8604,0,0,4634,0,8638,7003
2001,4,9,2,4,17893,1704,1359,4532,15465,485,49865,0,0,0,5170,0,0,0,10295,11816,20658,17391
2001,4,9,2,3,20375,1058,1281,3802,12972,370,38073,0,0,0,2957,2486,0,0,7529,9565,15657,12851
2001,4,9,2,4,26755,311,1669,3314,11307,287,29532,0,0,0,1714,0,0,0,9593,6328,10523,12681
2001,4,9,2,2,17828,1787,2013,16363,55831,348,35809,4110,3565,2760,2995,10471,0,7663,34702,0,35809,0
2001,1,2,1,2,14647,653,6217,13731,46850,0,0,2675,2974,0,4111,0,14060,0,28679,0,0,0
2001,1,2,1,2,14647,653,6217,5943,20278,0,0,2811,0,0,2913,0,0,0,17365,0,0,0
2001,1,2,0,2,12879,714,5631,16726,57069,0,0,3232,4794,0,3454,8833,0,0,44782,0,0,0
2001,2,3,0,5,20282,1048,4824,9608,32782,721,74191,4220,0,0,7355,3246,0,0,22181,8814,29464,35913
2001,2,3,0,4,37560,1411,4683,4255,14518,814,83767,1820,0,0,2533,3318,0,0,8667,0,29326,54441
2001,2,3,0,2,23475,1411,4683,16451,56131,953,98032,0,2475,0,12277,11883,0,0,31971,3423,14859,79750
2001,2,3,0,2,28170,740,5297,17414,59417,0,0,8714,0,0,9502,0,13538,0,36377,0,0,0
2001,2,3,0,5,18780,1072,5409,7487,25546,331,34060,0,0,0,5832,8192,0,0,11522,5384,9375,19301
2001,3,5,4,5,44512,4151,224,9798,33431,0,0,2565,1760,0,6050,10899,3379,1281,11822,0,0,0
2001,3,5,0,2,29755,1356,3377,11862,40473,0,0,0,0,0,3524,2022,7845,18267,8815,0,0,0
2001,3,7,3,4,16795,2995,1542,14595,49797,319,32843,2882,805,0,7187,17400,0,0,25210,4328,12236,16279
2001,4,8,0,3,14148,592,6074,7035,24003,1393,143356,2908,1996,0,3331,0,0,0,20672,11588,31411,100357
2001,4,8,0,3,14148,592,6074,7390,25214,1303,134033,5319,0,0,3116,0,0,1693,20405,11413,30936,91684
2001,4,8,0,3,14148,592,6074,6205,21172,864,88940,2378,0,0,2804,0,0,0,18368,8596,23301,57043
2001,4,9,0,2,13026,35,5821,16764,57199,522,53714,5509,0,5969,8326,0,0,2998,45875,3839,12004,37871
2001,4,9,0,1,12598,35,5821,16862,57533,0,0,4470,2242,1472,2309,0,12460,18115,24649,0,0,0
2001,1,2,0,2,15054,515,5831,9640,32892,0,0,0,0,0,5152,1765,8167,0,17808,0,0,0
2001,1,2,0,2,19869,515,5831,10935,37310,1510,155379,2712,1089,2402,3740,0,7357,0,26213,0,0,155379
2001,1,2,0,2,16101,515,5831,5264,17961,460,47334,0,1453,1911,2371,0,0,0,15590,4720,12749,29865
2001,2,3,0,2,26205,642,6932,8253,28159,920,94668,4022,0,3447,3639,0,0,0,24520,0,19095,75573
2001,2,3,0,2,28170,1149,5046,7965,27177,706,72647,4174,0,3703,2763,2411,0,1328,20675,0,18620,54027
2001,2,3,0,2,15607,735,5800,20826,71058,1224,125950,0,0,0,14827,0,0,0,56231,16774,29383,79793
2001,2,3,0,2,20810,735,5800,10332,35253,1168,120187,6210,0,5058,5751,0,0,4136,25366,0,28030,92157
2001,2,4,0,2,29881,1114,4873,25826,88118,0,0,16285,0,5148,9527,0,0,0,78591,0,0,0
2001,3,5,0,2,26965,1463,3241,8288,28278,223,22947,0,0,0,3234,4486,8660,0,11898,7831,0,15116
2001,3,5,0,1,26965,1463,3241,15086,51473,369,37970,4218,0,4544,7757,9797,8391,0,25528,0,0,37970
2001,3,6,0,1,13499,1269,4047,14151,48283,0,0,2818,787,0,4871,3802,8409,10989,20212,0,0,0
2001,3,6,0,2,26762,1269,4047,13499,46057,534,54922,4650,2333,0,7985,4019,7220,0,26833,0,0,54922
2001,3,6,0,1,35892,1907,2760,13131,44803,0,0,2919,815,0,6503,10285,6159,10421,11435,0,0,0
2001,3,6,0,2,13499,1833,2565,11862,40473,428,44041,4142,1662,0,9058,4315,0,8625,18475,0,18717,25324
2001,3,6,0,2,11469,1833,2565,3266,11144,666,68531,1626,0,1878,2331,1429,0,0,7384,5760,16754,46017
2001,3,6,0,2,13499,1833,2565,14223,48529,395,40646,3113,0,0,4594,11587,0,16494,15854,11053,29593,0
2001,4,8,0,2,11854,1037,6781,3668,12515,518,53302,1256,0,0,2671,796,3000,0,6048,5443,0,47859
2001,4,8,0,2,13626,1037,6781,7106,24246,379,39000,2566,0,0,2895,0,9719,0,11632,0,0,39000
2001,4,8,0,2,14331,1037,6781,21732,74150,0,0,3901,3383,7823,8946,0,15705,14171,35328,0,0,0
2001,4,8,0,2,31611,905,5566,8561,29210,850,87465,3615,1814,0,2688,3391,0,0,23131,8861,28406,50198
2001,4,9,2,2,24203,463,5968,7819,26678,0,0,4161,0,0,2759,2402,0,0,21517,0,0,0
2001,1,1,0,3,9894,781,5791,4676,15955,0,0,3620,0,0,2264,0,0,0,13691,0,0,0
2001,1,2,0,4,31565,704,5263,2524,8612,260,26753,0,0,0,1929,672,2950,0,3061,0,0,26753
2001,1,2,0,2,24340,704,5263,13176,44957,625,64313,4798,2407,0,7817,7594,0,0,29546,0,14344,49969
2001,1,2,0,2,24340,704,5263,5928,20226,1007,103620,0,0,0,5014,4411,0,0,10801,10046,18123,75451
2001,2,3,0,5,33948,849,5936,5117,17460,417,42902,0,1886,0,2933,2059,0,0,12468,0,17756,25146
2001,3,5,0,5,33359,1424,3687,7501,25593,80,8267,0,0,0,3822,0,7591,6758,7422,8267,0,0
2001,4,8,0,2,13077,5161,1093,29378,100238,0,0,6426,1723,0,6307,37847,16613,7496,31975,0,0,0
2001,4,9,2,5,17632,1704,1359,1379,4705,77,7923,0,0,0,1480,0,0,0,3225,0,7923,0
2001,4,9,2,2,23856,1704,1359,6043,20619,888,91375,0,1074,0,2206,5118,0,852,12443,14933,26822,49620
2001,4,9,2,2,30100,311,1669,7229,24665,206,21197,0,2425,0,5181,0,0,0,19484,5810,12370,3017
2001,4,9,2,3,27088,1058,1281,3264,11135,592,60942,0,334,0,2878,2237,0,651,5369,11240,18675,31027
2001,4,9,2,3,26755,311,1669,2875,9810,483,49685,0,0,0,1776,773,0,0,7261,11657,19384,18644
2001,1,1,0,4,12789,903,5053,2931,10001,444,45688,1447,0,3008,1840,0,0,964,7197,3462,10578,31648
2001,1,1,0,2,11597,903,5053,16925,57748,0,0,3284,2818,0,4773,13160,0,0,39815,0,0,0
2001,1,1,0,2,16832,903,5053,17525,59796,0,0,6333,0,0,9111,9314,0,0,41371,0,0,0
2001,1,1,0,2,14533,903,5053,6649,22686,0,0,2824,0,4715,5468,0,0,0,17218,0,0,0
2001,1,2,1,2,24412,145,7675,14211,48488,0,0,4773,2456,6111,5220,0,0,0,43268,0,0,0
2001,1,2,1,5,26108,145,7675,10263,35017,0,0,0,0,0,2275,0,6895,18589,7258,0,0,0
2001,2,3,0,4,22395,1048,4824,5175,17657,951,97858,0,0,0,3138,5162,0,0,9357,7131,12298,78429
2001,2,3,0,2,20282,1048,4824,8731,29790,978,100636,3100,2688,0,3069,5235,0,0,21486,9025,31392,60219
2001,3,5,0,2,24269,1902,2251,10113,34506,405,41675,0,1635,4956,6062,12252,0,0,16192,6649,11291,23735
2001,3,5,4,2,39144,2723,1010,8184,27924,324,33340,0,0,0,4838,10398,0,0,12688,3804,18619,10917
2001,3,6,0,2,11469,1626,3836,32665,111452,953,98102,7863,3156,0,11290,31867,0,0,68295,0,15994,82108
2001,3,6,0,2,13499,1626,3836,37190,126892,0,0,9921,2308,0,14579,23283,17807,34886,36337,0,0,0
2001,3,7,0,2,16771,2502,1562,15737,53695,239,24593,4909,2463,5930,8844,14308,0,3270,27273,0,12877,11716
2001,3,7,0,2,22296,2704,1437,12855,43861,248,25519,0,3316,0,5329,15841,0,0,22691,2975,8496,14048
2001,3,7,0,2,18518,2704,1437,12978,44281,269,27680,3406,2338,4329,5371,15724,0,0,23186,0,9869,17811
2001,3,7,0,2,22361,2704,1437,26627,90851,520,53508,0,2183,7218,14548,41219,0,0,35084,3377,16790,33341
2001,4,9,2,2,17547,828,2443,5735,19568,279,28709,1742,0,2671,3499,0,0,948,15121,0,12935,15774
2001,1,1,0,2,14027,447,6822,3756,12815,0,0,0,946,0,2013,0,0,1570,9232,0,0,0
2001,1,1,0,2,15489,447,6822,2884,9840,0,0,1847,0,0,3959,0,0,0,5881,0,0,0
2001,2,3,0,2,37560,693,6877,7696,26259,1683,173181,3953,0,0,5468,0,0,0,20791,10602,30647,131932
2001,2,3,0,2,14740,693,6877,5753,19629,0,0,0,0,2932,5434,0,4671,1075,8449,0,0,0
2001,2,3,0,1,26292,1149,5046,12084,41231,519,53405,6681,0,0,7786,2036,0,0,31409,5444,15310,32651
2001,3,6,0,2,13837,1907,2760,29397,100303,2242,230702,6792,1821,3314,4518,26965,0,29097,39723,0,122285,108417
2001,3,6,0,1,11756,1907,2760,10871,37092,525,54023,0,0,0,3861,9989,9069,1654,12519,8212,0,45811
2001,3,7,3,2,17417,2916,2022,36867,125790,358,36838,0,0,5336,20121,33986,0,2555,69128,0,15365,21473
2001,3,7,3,2,20500,2916,2022,23607,80548,621,63894,4373,2194,8395,7090,17741,0,14810,40907,9242,31239,23413
2001,4,8,0,2,11854,789,6022,1624,5541,261,26857,0,0,0,1094,779,0,1035,2633,0,9797,17060
2001,4,9,2,2,24203,463,5968,7676,26191,0,0,0,0,0,1946,0,11149,1829,11267,0,0,0
2001,2,3,0,5,21252,849,5936,2096,7152,81,8303,0,0,0,2466,0,0,0,4686,3013,5290,0
2001,2,3,0,5,19246,849,5936,3229,11019,506,52061,0,0,0,4016,0,0,0,7003,5931,10412,35718
2001,2,3,0,5,21252,849,5936,1629,5557,404,41532,0,0,0,2903,0,0,0,2654,5541,9727,26264
2001,2,3,0,4,19246,849,5936,5450,18595,625,64345,0,0,0,3514,1963,0,0,13118,5936,11443,46966
2001,2,3,0,4,19246,849,5936,4218,14392,1356,139532,0,0,0,2153,0,0,0,12239,0,23298,116234
2001,1,1,0,2,19026,708,5939,6359,21697,932,95903,2581,1771,0,3587,1950,0,0,16160,5339,16542,74022
2001,2,3,0,5,19246,849,5936,2040,6962,336,34595,0,0,0,2399,0,0,0,4563,6484,11382,16729
2001,2,3,0,1,17248,863,5637,6625,22605,991,101947,0,1428,0,3136,2886,0,0,16583,13003,32313,56631
2001,2,3,0,1,17248,863,5637,9602,32762,502,51656,2608,1790,0,3323,3495,7782,1419,16743,0,0,51656
2001,2,4,0,3,16200,922,7153,3908,13334,910,93645,0,0,0,2902,1518,0,0,8914,10464,21316,61865
2001,3,5,0,3,33059,1424,3687,4693,16013,1035,106502,0,0,0,4113,0,0,0,11900,8477,54053,43972
2001,3,5,0,3,33059,1424,3687,7309,24938,789,81205,2479,0,4238,5808,0,0,0,19130,5931,17683,57591
2001,3,5,4,2,30233,3665,508,11413,38941,0,0,1232,0,3888,2780,10380,4195,2392,19194,0,0,0
2001,4,9,2,5,17632,1704,1359,2347,8008,101,10393,0,0,0,1922,0,0,0,6086,3782,6611,0
2001,4,9,2,2,17893,1704,1359,7403,25260,356,36665,0,0,0,4900,5572,0,4548,10240,13901,22764,0
2001,4,9,2,1,19174,106,6083,1691,5769,528,54306,0,0,0,1750,328,0,0,3691,3902,6864,43540
2001,4,9,2,5,30320,234,2223,8831,30131,213,21918,5789,0,0,4531,0,0,0,25600,4954,13151,3813
2001,4,9,2,5,22740,1820,2094,4878,16644,229,23564,0,586,0,3513,0,0,2302,10829,0,23564,0
2001,4,9,2,2,16979,1787,2013,7322,24983,558,57418,2779,1116,1520,4078,4337,0,0,16568,6986,18438,31994
2001,4,9,2,2,16979,1787,2013,10484,35771,590,60711,3559,0,0,5073,8443,0,0,22255,0,21685,39026
2001,1,1,0,2,14811,777,5312,5965,20353,1193,122760,0,0,0,2461,3675,0,0,14217,9927,31995,80838
2001,1,1,0,2,12265,777,5312,6194,21135,855,87980,0,0,0,3288,1876,0,1448,14523,4923,18012,65045
2001,1,2,0,2,35960,961,4850,20139,68714,0,0,3304,0,0,6922,2611,5580,41657,11944,0,0,0
2001,1,2,0,3,27048,961,4850,15112,51562,0,0,2208,1516,0,4247,5467,6588,21380,13880,0,0,0
2001,2,3,0,2,28170,713,6796,10014,34168,716,73676,0,0,4539,7829,3155,0,0,23184,1532,15856,56288
2001,2,3,0,2,28170,713,6796,7684,26218,612,62975,3399,1364,0,2766,1419,0,0,22033,3418,10722,48835
2001,2,3,0,4,26964,1048,4824,6129,20912,487,50111,3154,0,0,3506,3666,0,0,13740,3456,12409,34246
2001,2,3,0,1,18780,620,6215,14593,49791,939,96623,0,0,0,7856,0,18666,0,23269,11520,0,85103
2001,2,3,0,1,24967,620,6215,4902,16726,604,62152,0,0,0,5110,579,3981,0,7056,11422,0,50730
2001,2,3,0,2,29827,620,6215,8056,27487,1263,129963,5437,0,0,2814,0,0,0,24673,7716,23658,98589
2001,3,5,0,5,23803,1356,3377,14888,50799,0,0,0,1667,0,4481,6993,7246,18894,13185,0,0,0
2001,3,5,0,2,20224,1936,2164,15045,51334,445,45791,0,0,5390,7214,12423,11998,0,19699,8828,0,36963
2001,3,5,0,5,23803,1902,2251,7188,24525,96,9929,0,0,2531,2064,2608,4263,6381,9209,9929,0,0
2001,3,5,0,2,25280,1669,2742,8014,27344,855,87980,0,0,2204,5186,9444,0,0,12714,4790,20003,63187
2001,3,7,3,3,31627,2995,1542,18128,61854,206,21153,4855,1948,0,8092,16539,0,6529,30694,0,21153,0
2001,3,7,3,2,26357,2995,1542,16959,57864,245,25211,3395,0,7913,6472,5494,0,9204,36694,6154,16681,2376
2001,3,7,3,2,20154,1937,3402,10575,36082,1043,107325,0,1970,5260,6536,8659,0,1561,19326,7063,29926,70336
2001,3,7,3,2,22254,1937,3402,10037,34246,630,64827,3065,0,3587,7891,6894,0,1668,17793,0,11754,53073
2001,4,9,2,2,17547,1522,2427,2908,9922,363,37353,1476,0,0,4760,0,0,0,5162,3631,10528,23194
2001,4,9,2,3,16971,1522,2427,7423,25327,429,44144,2282,0,0,6063,0,0,6043,13221,13497,30647,0
2001,1,1,0,2,8416,447,6822,3844,13116,0,0,1552,2302,0,2265,0,0,0,10851,0,0,0
2001,1,1,0,2,8416,447,6822,7483,25533,0,0,2517,3734,0,2146,0,0,0,23387,0,0,0
2001,1,2,0,4,18805,515,5831,3859,13167,224,23050,0,0,0,4625,0,0,0,8542,2041,3929,17080
2001,1,2,0,2,17030,515,5831,7345,25062,749,77026,3028,1948,1668,3388,1915,0,0,19759,4139,16852,56035
2001,2,3,0,2,24566,729,6633,9809,33468,1029,105884,5142,0,0,3674,7464,0,0,22330,0,22287,83597
2001,2,3,0,2,32660,729,6633,4732,16146,957,98475,0,0,0,5876,0,0,0,10270,10520,19523,68432
2001,2,3,0,1,34954,1149,5046,7311,24945,501,51553,2716,0,0,4140,3842,0,0,16963,3319,11961,36273
2001,2,3,0,2,25040,1149,5046,14445,49287,954,98167,7878,0,0,3983,10582,0,0,34722,0,29460,68707
2001,3,5,0,2,20224,1422,3175,5964,20348,871,89626,0,0,2361,3908,2437,0,0,14003,0,19232,70394
2001,3,5,0,4,31646,1025,4095,13337,45506,0,0,2367,0,0,3503,5162,6339,16281,14221,0,0,0
2001,3,5,0,2,22951,1025,4095,12746,43489,0,0,1808,1591,3352,3018,5948,6915,0,27608,0,0,0
2001,3,5,4,2,31537,3458,416,25392,86638,0,0,9254,0,5711,9906,19658,12552,2875,41647,0,0,0
2001,3,6,0,2,16199,1206,3568,14845,50651,0,0,1652,3142,0,2464,8151,9759,14703,15574,0,0,0
2001,3,6,0,4,20249,1206,3568,10324,35225,0,0,4961,0,0,3376,1768,7883,8217,13981,0,0,0
2001,3,7,3,2,17417,2916,2022,5609,19138,609,62666,0,0,0,8757,4885,0,0,5496,9147,16323,37196
2001,3,7,3,2,20500,2916,2022,16152,55112,0,0,0,0,3443,5028,10466,11209,8997,19412,0,0,0
2001,1,1,0,5,10504,820,5247,1527,5210,337,34716,0,0,0,2184,740,0,0,2286,0,7792,26924
2001,1,2,1,5,18050,1216,4298,4667,15924,406,41758,0,0,0,3076,1221,0,0,11627,3489,12410,25859
2001,1,2,0,2,19630,1045,4781,13185,44987,1304,134182,0,3047,3293,3071,6569,0,1118,34229,46747,20413,67022
2001,1,2,0,2,19630,1045,4781,14109,48140,0,0,4378,3252,3515,5842,4171,0,1193,36934,0,0,0
2001,1,2,0,2,14604,377,6340,6550,22349,882,90758,0,0,0,5518,1856,0,0,14975,7469,19058,64231
2001,1,2,0,4,19472,704,5263,5620,19175,650,66885,0,0,0,4633,4488,0,0,10054,6134,10654,50097
2001,2,3,0,3,25823,740,5513,4327,14764,1785,183677,1633,1121,2454,3049,1158,0,0,10557,0,21047,162630
2001,4,9,2,2,23856,446,1539,4331,14777,427,43938,0,0,0,1484,736,0,4672,7885,11315,18738,13885
2001,4,9,2,4,33959,311,1669,3045,10388,135,13892,0,0,0,2928,0,0,0,7460,1876,3017,8999
2001,1,1,0,4,18460,777,5312,3435,11720,449,46213,1630,0,0,3900,0,0,0,7820,2333,8444,35436
2001,1,1,0,4,18460,777,5312,2229,7605,475,48886,0,0,0,1902,839,0,0,4864,5212,9482,34192
2001,1,2,0,4,33380,714,5631,6329,21595,364,37456,1736,1192,0,2122,4818,0,0,14655,0,9965,27491
2001,2,3,0,2,42927,1083,4889,13622,46478,704,72442,7605,4406,0,5877,10791,0,1617,28193,5723,22819,43900
2001,2,3,0,2,42927,1083,4889,4896,16705,750,77175,1688,0,0,2878,6198,0,0,7629,5459,16636,55080
2001,2,3,0,4,18780,740,5297,7158,24423,617,63467,2606,0,0,2759,0,7774,0,13890,0,0,63467
2001,2,3,0,2,25040,740,5297,9025,30793,401,41263,0,0,4624,3271,0,10043,0,17479,6329,0,34934
2001,2,3,0,2,23475,715,5590,6588,22478,459,47256,3815,0,0,3107,4462,0,0,14909,0,11779,35477
2001,2,3,0,2,24967,537,6019,2942,10038,1591,163714,0,0,0,2484,0,0,0,7554,6183,22624,134907
2001,2,3,0,2,18780,537,6019,3696,12611,1418,145912,0,0,1473,1969,0,0,0,10642,10550,24396,110966
2001,2,3,0,2,22536,1072,5409,4816,16432,790,81291,0,1954,0,3972,2740,0,0,9720,2828,16350,62113
2001,3,5,0,5,59508,1936,2164,9071,30950,0,0,0,1508,0,2790,7849,6556,4356,9399,0,0,0
