Survey Year,Census Region,Census Division,Four Largest States,Type of Home  (Respondent answer),The Final Weight,Heat Deg-Days: Base65 01 TO 12-2005 (Inoculated),Cool Deg-Days: Base65 01 TO 12-2005 (Inoculated),Kilowatt Hours Of Electricity Used,Electric Annual Use In Thousands of BTU,CCFS (Hundred Cubic Feet) Of Natural Gas,Natural Gas Annual Use In Thousands Of BTU,Electric Dryer Use (Estimated) in Thousands of BTU,Electric Dishwasher Use (Estimated) in Thousands of BTU,Electric Freezer Use (Estimated) in Thousands of BTU,Electric Refrigerator Use (Estimated) in Thousands of BTU,Electric Cooking or Use (Estimated) in Thousands of BTU,Electric AC Use (Estimated) in Thousands of BTU,Electric Water Heat Use (Estimated) in Thousands of BTU,Electric Space Heat Use (Estimated) in Thousands of BTU,Electric Appliance Use (Estimated) in Thousands of BTU,Natural Gas Appliance Use (Estimated) in Thousands of BTU,Natural Gas Water Heat Use (Estimated) in Thousands of BTU,Natural Gas Space Heat Use (Estimated) in Thousands of BTU
1997,4,9,2,1,9632,2659,352,11062,37743,91,9345,2085,0,0,3873,1967,0,11583,6890,15397,9345,0,0
1997,1,1,0,2,10012,6042,663,6784,23147,0,0,2437,1589,2273,2396,649,0,0,0,20751,0,0,0
1997,1,2,1,2,28959,6746,524,10894,37170,1973,202627,0,2109,1943,5645,0,6857,0,0,24668,25983,51416,125228
1997,3,6,0,1,11079,4028,1134,15761,53777,0,0,3133,0,4187,3106,0,8525,5070,14747,22329,0,0,0
1997,3,5,4,2,13804,860,2823,18885,64435,0,0,0,0,0,2889,2883,14906,15530,6287,24823,0,0,0
1997,4,9,0,2,14026,7259,215,27401,93492,0,0,4053,592,0,7188,3258,510,13367,40233,32194,0,0,0
1997,1,2,1,5,10981,4811,957,726,2477,13,1335,0,0,0,458,0,0,0,0,2019,1335,0,0
1997,1,2,0,3,13593,4931,1023,16699,56977,0,0,5299,1856,2535,4104,1691,1453,11034,18368,22018,0,0,0
1997,1,1,0,2,13440,7025,346,5054,17244,0,0,0,0,0,1284,0,0,6994,0,8966,0,0,0
1997,1,2,0,3,6384,4810,1022,5724,19530,1715,176130,0,370,0,3354,0,1651,0,0,14525,14762,34782,126586
1997,1,2,0,3,17955,4627,1115,9859,33639,1159,119029,0,0,2373,3890,0,5401,0,0,24348,13917,31724,73388
1997,1,2,0,2,20128,5859,598,3704,12638,494,50734,0,307,0,2155,1063,1578,0,0,8905,1624,11748,37362
1997,3,7,3,4,23318,2719,2275,6268,21385,0,0,0,0,1812,2940,717,3593,4135,4118,6599,0,0,0
1997,4,9,2,4,11436,666,2079,5837,19916,52,5340,1399,204,0,1732,0,1845,6833,0,9506,2877,0,2463
1997,2,3,0,1,14574,7439,336,4777,16299,737,75690,2624,0,0,3330,0,1417,3829,0,7723,3059,0,72631
1997,4,9,2,1,15077,6395,249,5135,17521,0,0,0,0,0,946,325,0,2440,11210,2925,0,0,0
1997,3,5,0,1,20385,3148,1451,18830,64248,0,0,4115,0,0,5047,1550,11227,13103,12441,22430,0,0,0
1997,1,2,0,3,14980,5333,735,6073,20721,0,0,1798,0,0,2186,423,718,2532,10733,4552,0,0,0
1997,4,9,2,2,32964,2772,1675,8468,28893,835,85754,0,337,5674,3281,0,4491,0,0,21121,15865,28225,41664
1997,1,2,0,2,21930,6483,366,4446,15170,520,53404,1612,0,0,1794,0,308,2752,0,10316,4172,0,49232
1997,2,3,0,2,14875,6621,394,7971,27197,0,0,2728,398,0,5794,1376,1416,5758,0,14229,0,0,0
1997,3,5,0,2,32438,4841,960,17166,58570,0,0,2861,1865,2559,3354,933,6162,9137,19826,20091,0,0,0
1997,4,9,2,2,16482,1987,914,4572,15600,492,50528,1483,2041,0,2953,949,0,0,0,12647,0,28209,22319
1997,3,6,0,2,5878,3154,1642,11516,39293,1139,116926,4761,0,5771,9345,0,3264,0,0,26684,11379,41397,64150
1997,3,7,0,2,23938,3745,1745,4874,16630,347,35637,0,0,4270,4911,0,2310,0,0,9409,1811,5611,28215
1997,2,4,0,4,15256,5263,1214,5940,20267,292,29988,2171,0,0,2252,0,1078,6766,0,10171,2625,0,27363
1997,1,1,0,2,11574,8052,295,5949,20298,0,0,2232,1984,2357,3270,573,0,0,0,17028,0,0,0
1997,3,5,0,5,13881,3899,1524,5301,18088,0,0,0,0,0,2344,1386,1040,5185,4194,5325,0,0,0
1997,1,1,0,5,6325,5882,716,4231,14436,381,39136,0,0,0,3622,1403,1117,0,0,9697,0,19292,19844
1997,4,9,2,2,24329,2076,314,6617,22578,0,0,1936,282,0,1846,690,0,3056,10304,7372,0,0,0
1997,4,9,2,5,37711,1103,615,1390,4743,205,21078,0,203,0,1226,0,0,0,0,3517,3726,13351,4001
1997,4,9,2,5,18316,644,2142,2049,6991,0,0,0,113,0,655,182,940,1780,402,3214,0,0,0
1997,3,7,3,2,9782,3854,1763,11145,38027,512,52582,3749,0,0,4931,0,0,13355,0,19741,4432,0,48150
1997,1,2,0,2,28728,5629,584,19298,65845,0,0,5157,3362,0,7677,1373,5894,13949,5005,33320,0,0,0
1997,2,3,0,2,22407,6672,697,8671,29585,1734,178082,0,451,2316,7096,0,3836,0,0,18653,13444,30904,133734
1997,1,2,1,5,21348,4677,1049,1241,4234,36,3693,0,0,0,1595,0,484,0,0,2155,3693,0,0
1997,3,6,0,5,5642,3314,1342,12601,42994,0,0,3461,0,0,3139,2641,2735,9952,6829,20339,0,0,0
1997,1,1,0,2,17912,5510,709,33342,113762,0,0,4562,665,0,3165,3638,0,21364,45354,43879,0,0,0
1997,1,2,0,2,16192,5878,602,13238,45168,0,0,1417,282,910,4336,908,1073,8467,18270,13022,0,0,0
1997,1,2,0,2,19170,6421,383,14775,50412,2565,263425,5705,0,4140,15545,0,2263,0,0,32604,13712,51305,198408
1997,3,6,0,2,9404,1338,2932,6044,20622,546,56074,2249,263,0,3662,1202,4956,0,0,12004,0,23423,32651
1997,4,9,2,2,23236,2193,582,4940,16855,685,70349,0,1623,0,2770,0,0,0,0,14085,9649,26610,34090
1997,3,5,4,1,19720,871,2791,13045,44510,71,7248,2879,420,0,4171,0,9856,8434,3783,18266,7248,0,0
1997,3,5,0,2,23451,4274,1017,10089,34424,0,0,3825,0,3016,4150,898,5998,5452,0,18824,0,0,0
1997,2,3,0,3,24791,7165,396,15876,54169,1309,134434,0,2753,0,4295,1590,2368,0,0,47506,4277,40084,90073
1997,3,6,0,5,10285,2562,1974,2906,9915,297,30451,0,0,0,1360,0,0,0,0,8555,3595,14733,12123
1997,1,1,0,2,8972,5520,448,8816,30079,0,0,4662,3039,0,4282,2307,0,0,0,25797,0,0,0
1997,4,8,0,2,12231,6965,259,5297,18073,603,61928,0,321,0,3676,732,0,0,2667,11730,0,16162,45766
1997,1,2,0,2,20386,5121,1056,20642,70431,0,0,2633,2659,0,6421,874,8034,10057,24391,21528,0,0,0
1997,1,1,0,2,13440,5955,664,4497,15344,0,0,0,1988,0,2553,1148,0,880,0,11911,0,0,0
1997,3,5,0,2,22857,4326,977,10514,35874,0,0,0,1744,1690,4115,0,1930,0,13662,16167,0,0,0
1997,1,2,0,4,13593,5225,829,4697,16026,152,15610,3602,0,0,1672,1269,1033,0,578,12743,0,15610,0
1997,3,7,3,2,20728,1757,3056,14330,48894,556,57101,2947,430,0,5181,1051,12791,3763,11599,15560,0,0,57101
1997,3,6,0,2,9404,4484,1151,6140,20950,671,68912,2501,0,0,3861,1261,5791,0,0,11298,0,16878,52034
1997,2,3,0,2,26234,8000,495,7118,24287,0,0,2745,0,0,0,2128,938,6544,0,16805,0,0,0
1997,3,7,3,3,10450,2473,2515,4342,14816,285,29268,0,0,0,678,0,2189,0,3432,8517,3038,11274,14956
1997,2,3,0,2,17926,6200,515,10256,34993,2378,244221,0,0,0,7147,0,0,0,0,27846,17206,40039,186976
1997,4,9,2,5,9418,1742,1836,16060,54797,0,0,0,4945,0,7931,3629,5308,13499,4144,23915,0,0,0
1997,1,2,1,2,17606,6911,467,5541,18906,0,0,1553,309,3887,3688,1307,540,0,0,14678,0,0,0
1997,4,8,0,2,15289,7970,25,3443,11748,1089,111840,0,0,0,2460,907,0,0,0,9288,6381,28945,76514
1997,1,2,1,2,11120,5055,857,13086,44649,0,0,8085,397,0,5805,2340,2583,0,0,36261,0,0,0
1997,2,4,0,2,12458,8376,573,5961,20339,0,0,0,0,2637,5280,596,4568,0,0,10491,0,0,0
1997,4,8,0,2,23445,6290,622,7976,27214,1284,131867,0,356,0,7377,0,0,0,910,18927,11769,22720,97378
1997,4,8,0,2,12114,7481,237,10621,36239,2786,286122,4240,3433,5033,6802,1714,1053,0,1267,27117,0,31395,254727
1997,1,1,0,2,8141,9635,192,12071,41186,0,0,11105,0,0,3425,3007,0,0,1393,36368,0,0,0
1997,4,8,0,2,24228,1555,3322,7316,24962,566,58128,2102,1701,0,6451,885,0,0,0,18511,0,35108,23020
1997,3,5,0,2,20914,3220,1314,4034,13764,0,0,0,0,0,2269,0,1483,3896,0,6116,0,0,0
1997,4,9,2,2,16818,6180,38,11691,39890,487,50015,6292,736,0,9293,1675,1062,0,0,29535,0,7485,42530
1997,1,1,0,2,8843,8188,247,11853,40442,0,0,2629,419,0,3114,2469,0,13573,0,23755,0,0,0
1997,3,6,0,2,7844,3085,1617,4553,15535,1192,122377,2454,0,0,2950,0,2315,0,914,9356,6622,27913,87842
1997,4,9,2,5,37711,1065,634,1967,6711,161,16538,0,275,0,1644,443,0,0,0,5067,2909,10420,3209
1997,3,7,3,2,15978,2008,2690,13298,45373,623,63982,4918,3207,1924,3524,0,14710,0,0,27139,4413,20760,38809
1997,1,2,0,3,8208,4544,1046,3310,11294,616,63263,0,0,0,2239,0,706,0,0,8349,5633,22863,34767
1997,3,7,3,3,10063,1771,2488,6883,23485,294,30197,0,0,4616,4599,0,6873,0,0,12013,2865,8528,18804
1997,1,1,0,2,6720,7884,269,9188,31349,0,0,0,0,0,2702,1172,0,12122,0,16525,0,0,0
1997,3,6,0,2,11622,1777,2210,14139,48242,31,3184,0,2251,0,3598,920,11366,8363,7390,17525,3184,0,0
1997,3,7,3,5,21096,2755,2240,10778,36775,0,0,0,2239,0,2419,1721,7269,8618,3751,14718,0,0,0
1997,3,7,3,2,15822,2837,2286,12923,44093,1058,108657,3846,561,0,3328,0,14957,0,1433,24375,7769,29016,71872
1997,2,4,0,2,37342,7815,641,12366,42193,1560,160212,0,2486,2852,10708,1606,3648,0,0,27837,27547,48837,83828
1997,4,9,0,1,32463,3895,475,16179,55203,0,0,3377,493,2394,3873,1122,2819,12720,15657,20134,0,0,0
1997,1,2,1,5,8006,4732,1039,3833,13078,52,5340,0,0,0,1974,0,1009,0,0,10095,5340,0,0
1997,2,3,0,5,19449,5478,985,3718,12686,266,27274,0,0,0,2896,534,1218,0,5257,3315,0,27274,0
1997,3,6,0,2,9684,4428,1224,10996,37518,1401,143883,0,0,0,2958,0,4811,0,17346,12403,56390,87493,0
1997,3,6,0,2,12865,3242,1538,5654,19291,0,0,1641,0,1988,2685,526,1531,2997,0,12078,0,0,0
1997,3,5,0,2,12699,4322,980,45685,155877,0,0,4942,721,11045,22044,1643,7606,16265,51165,58797,0,0,0
1997,3,7,0,2,16288,1797,2296,29068,99180,902,92635,10383,4516,9387,17010,0,22479,0,0,59691,7401,37513,47721
1997,4,9,2,4,24424,973,1217,2360,8052,301,30913,0,0,0,2493,0,0,0,0,5559,4879,17409,8625
1997,2,4,0,2,18672,7841,578,7578,25856,1423,146142,0,438,0,5062,0,2466,0,0,18328,19263,26145,100734
1997,1,2,1,3,24347,6622,402,4024,13730,965,99105,0,0,0,1664,0,506,0,0,11560,18636,29300,51169
1997,4,8,0,2,12114,1602,3115,10534,35942,580,59566,1852,368,3208,4578,1800,2789,0,3057,25518,0,35549,24017
1997,3,5,4,5,33310,366,3790,6554,22364,0,0,1736,253,0,2756,408,7262,2431,548,9367,0,0,0
1997,4,9,0,2,12022,6165,399,22693,77427,0,0,0,0,8624,2502,1907,0,12914,40351,21660,0,0,0
1997,3,5,0,2,10997,2984,1140,11926,40692,319,32761,2723,0,3559,2322,0,4105,10906,0,23359,8172,0,24589
1997,3,5,0,2,15724,3134,1477,15920,54319,0,0,3127,366,3046,3231,2015,10938,11787,2331,26032,0,0,0
1997,4,9,0,2,13920,4143,267,15133,51635,0,0,3104,453,0,1976,1031,0,10159,21471,18029,0,0,0
1997,3,5,0,2,28865,4938,905,5557,18960,1057,108554,2865,335,0,3222,0,1852,0,0,13886,0,20287,88267
1997,3,5,4,2,11622,404,3597,9488,32373,0,0,2571,0,0,4762,604,10573,3601,2561,10876,0,0,0
1997,1,2,1,2,20013,4774,1000,21877,74644,3316,340553,0,627,0,9461,1749,5627,0,0,59556,8624,44237,287692
1997,1,2,1,5,19212,4713,1058,3215,10969,27,2727,0,0,0,3937,0,0,0,0,7032,2727,0,0
1997,3,7,3,2,16591,2699,2294,15404,52558,706,72506,2727,542,5409,9269,0,14389,0,0,28900,6607,24516,41383
1997,4,8,0,2,8135,3754,1574,921,3142,356,36561,0,0,0,796,0,0,0,0,2346,1919,5956,28686
1997,4,9,0,5,25558,5153,84,9914,33827,0,0,0,3796,0,2662,1664,0,8013,11015,12137,0,0,0
1997,3,7,3,2,17629,1037,3705,16150,55104,554,56896,6776,793,0,7318,3800,11191,0,0,36595,0,31219,25677
1997,1,2,1,5,19486,4568,1105,7936,27080,177,18133,0,3492,0,3910,0,3079,0,0,20091,3346,14787,0
1997,3,5,4,2,8796,1055,2610,3379,11529,287,29475,0,0,0,3397,0,2388,0,713,5031,4469,15396,9610
1997,4,9,2,5,10891,680,2039,3371,11503,152,15622,0,0,0,2396,0,0,0,1550,7557,3456,12166,0
1997,2,3,0,2,17346,5839,962,27955,95382,0,0,6769,0,0,8248,1186,7121,15419,42108,22486,0,0,0
1997,2,4,0,2,13789,5428,1131,8241,28118,782,80311,3889,0,0,4425,3702,0,0,0,23693,0,19487,60824
1997,2,4,0,5,36057,7988,609,2375,8102,319,32749,0,0,0,1605,0,603,0,2542,3352,3543,16104,13102
1997,3,5,0,1,20385,3627,1256,20561,70154,0,0,3337,2702,2170,3357,3231,9287,15566,15604,26340,0,0,0
1997,3,6,0,2,18158,3909,1188,29428,100408,0,0,4853,568,0,8508,1583,9722,16780,26098,39300,0,0,0
1997,1,1,0,2,17878,5936,689,2957,10089,0,0,0,210,0,1489,1027,0,0,0,8600,0,0,0
1997,1,1,0,2,9163,5345,817,15645,53381,0,0,3049,445,0,6366,1241,2481,13962,0,30572,0,0,0
1997,2,3,0,2,25990,6659,648,6278,21421,1204,123651,0,0,0,3748,0,3007,0,0,14666,9697,27664,86290
1997,3,7,0,5,15336,1801,2268,12069,41179,0,0,0,446,0,3956,2136,8224,11999,2976,14024,0,0,0
1997,1,1,0,2,11806,5416,492,10159,34663,1072,110094,5536,0,2952,2580,2043,1463,0,3077,27543,0,46208,63886
1997,3,6,0,2,10285,2630,1815,19141,65309,19,1951,0,0,5493,6347,0,6966,24261,1627,26108,298,0,1653
1997,1,1,0,2,17686,5785,714,2595,8854,963,98900,0,0,0,1016,0,579,0,0,7259,6216,18378,74306
1997,1,2,0,2,25493,5387,698,16529,56397,0,0,3003,4133,4422,4973,3033,3066,0,0,48358,0,0,0
1997,3,5,0,2,8485,2597,1621,4498,15347,1594,163704,0,0,0,7472,0,0,0,0,7875,8602,31866,123236
1997,3,7,3,2,18132,1886,2752,15674,53480,0,0,3251,0,3851,5967,0,10355,12551,0,24607,0,0,0
1997,3,7,3,2,45142,1347,2996,10293,35120,606,62236,0,251,0,8361,0,13618,0,0,13141,11917,24810,25509
1997,3,6,0,2,14527,4392,1096,21226,72423,0,0,4438,519,4676,4350,1182,5035,10453,26367,26218,0,0,0
1997,3,5,4,4,13804,853,2845,13547,46222,0,0,0,0,1934,3489,4000,7210,11568,5024,18931,0,0,0
1997,1,1,0,2,10673,5923,564,6625,22605,0,0,2959,0,0,4932,0,1063,0,0,16610,0,0,0
1997,2,3,0,2,23165,6473,586,7576,25849,1117,114716,0,378,1523,5093,0,4857,0,0,15899,16320,24079,74317
1997,2,3,0,2,19833,6405,567,7777,26535,842,86473,2814,410,0,6754,935,3340,0,0,16441,0,19851,66622
1997,1,2,0,2,19152,4858,1119,6112,20854,1758,180547,0,0,1881,3533,0,3970,0,616,12735,15858,36286,128403
1997,3,6,0,2,11672,3083,1726,4046,13805,0,0,1048,684,1177,1176,519,1487,2959,0,8183,0,0,0
1997,3,5,0,3,17162,4781,946,15703,53579,0,0,3276,478,0,4902,0,4386,5375,19254,19662,0,0,0
1997,4,9,0,1,14916,3647,327,12057,41138,0,0,3679,0,0,3033,0,0,5979,19544,12582,0,0,0
1997,3,6,0,1,12105,4780,929,16184,55220,0,0,4047,0,0,2442,2162,6575,11067,18405,16731,0,0,0
1997,3,7,3,5,26892,2080,2655,8422,28736,0,0,0,0,0,4721,2356,4921,6537,3293,9264,0,0,0
1997,3,7,0,2,32576,3788,1735,18591,63432,1126,115640,8284,3603,4508,5828,0,13634,0,1329,42641,6696,33129,75815
1997,3,5,0,2,15180,4029,1144,15671,53469,0,0,3822,0,2448,5699,2144,5403,13158,0,29209,0,0,0
1997,1,2,0,2,16773,6463,371,9575,32670,1381,141829,0,2761,5403,5755,0,722,0,0,26193,9540,25522,106767
1997,4,9,2,2,19963,842,1302,5380,18357,91,9346,0,0,0,2954,551,2249,3514,873,8767,3046,0,6300
1997,3,5,0,5,10264,2285,1788,1745,5955,453,46494,0,0,0,1863,0,0,0,0,4092,7036,24017,15441
1997,4,9,2,2,16677,1079,1103,4129,14088,578,59361,0,0,0,2571,0,0,0,0,11517,14928,32551,11882
1997,2,3,0,2,19833,6779,349,10994,37512,1233,126629,0,0,0,4955,0,2798,0,0,29759,19240,25825,81564
1997,4,8,0,2,6922,3187,2152,5783,19732,1006,103316,0,0,0,3396,0,0,0,0,16336,11270,40873,51173
1997,2,4,0,2,11442,8272,566,14490,49440,0,0,0,0,6942,3494,1346,3398,13702,0,28846,0,0,0
1997,2,3,0,2,12292,6729,472,6489,22140,1536,157747,0,0,1723,5704,0,1488,0,0,14948,9542,36147,112058
1997,2,4,0,2,21361,7909,519,5306,18106,943,96846,0,484,0,3349,0,1036,0,0,13721,9853,16064,70929
1997,4,9,2,5,18907,766,1788,3749,12792,54,5555,0,0,0,4517,1617,2003,0,943,5329,0,5555,0
1997,3,5,0,2,25455,3260,1645,6331,21601,212,21772,1772,0,0,2865,0,5369,0,0,13367,1330,5670,14772
1997,3,5,4,2,10544,382,3707,11962,40814,0,0,2593,0,3764,3225,0,6884,7314,2097,21294,0,0,0
1997,3,7,3,2,23506,1572,2811,36448,124361,0,0,9678,3390,3674,9250,1958,28606,21573,16471,48461,0,0,0
1997,3,7,0,2,30884,1826,2732,17260,58891,329,33788,8526,2900,4423,8962,0,14983,0,2740,32206,6280,27508,0
1997,4,8,0,2,12231,6457,513,9030,30810,1076,110505,3068,2000,2576,4770,1156,0,0,0,26040,0,32436,78069
1997,3,7,0,2,15336,1560,2858,34042,116151,0,0,6580,0,0,14979,5525,20499,19879,16059,44735,0,0,0
1997,3,7,3,2,9130,1942,2724,8957,30561,407,41799,0,0,3093,4372,0,9820,0,0,16369,6826,10463,24510
1997,4,8,0,2,12114,6333,755,7229,24665,2226,228610,2166,2188,4578,2283,720,1224,0,0,21158,7281,42007,179322
1997,2,3,0,3,26445,6714,368,4170,14230,843,86613,0,0,2437,2470,0,0,0,0,11760,10295,21336,54982
1997,1,2,0,3,13571,4652,1103,1508,5145,1555,159698,0,0,0,1888,0,0,0,0,3257,12233,23343,124122
1997,2,4,0,2,15256,6442,843,20240,69059,2301,236313,8834,0,2954,7871,1788,2190,20048,0,38950,0,0,236313
1997,2,3,0,1,16987,6038,742,10349,35311,0,0,3016,0,0,2469,2636,0,11133,901,20808,0,0,0
1997,2,3,0,2,19759,6610,674,3073,10486,691,70997,0,0,0,3161,0,0,0,0,7325,5927,11604,53466
1997,1,2,0,3,19789,6037,485,2096,7152,1273,130737,1505,0,0,1993,0,0,0,0,5159,3801,12186,114750
1997,2,4,0,2,17426,7507,746,12557,42844,884,90787,3347,2973,0,3957,1921,6815,0,1362,30710,0,28186,62601
1997,4,8,0,1,16152,7317,269,9345,31885,1544,158569,5413,0,0,3965,0,981,0,0,26939,8617,34520,115432
1997,3,7,3,2,20541,1739,3199,8140,27774,428,43956,0,0,0,4170,0,9235,0,1120,13249,9419,16825,17712
1997,1,2,0,2,28728,5758,611,7987,27252,2199,225837,4216,615,0,5736,0,1551,0,0,19965,5817,21073,198947
1997,4,9,2,3,20603,1301,517,3369,11495,216,22183,0,241,0,3687,549,0,0,0,7808,4305,8961,8917
1997,2,3,0,2,22312,5511,945,32797,111903,75,7703,3999,4039,10092,5648,2016,6964,13934,49868,35489,0,0,7703
1997,3,6,0,2,11672,4924,868,9226,31479,0,0,2042,0,0,1748,925,5967,9493,0,14271,0,0,0
1997,1,1,0,2,10080,7952,264,10201,34806,0,0,6147,386,1799,1644,880,0,11117,0,22045,0,0,0
1997,3,6,0,2,11268,4505,1047,5128,17497,0,0,1535,0,0,1786,1238,0,5228,0,10483,0,0,0
1997,4,8,0,2,13009,3742,1579,14843,50644,894,91814,5621,0,0,7699,3745,5304,0,0,37641,0,22541,69273
1997,1,2,1,2,11120,4737,1019,9249,31560,0,0,2586,514,0,4625,1172,3402,0,0,23533,0,0,0
1997,2,4,0,2,13077,7110,631,25912,88412,0,0,3812,446,1146,7613,1015,6828,11015,38083,24873,0,0,0
1997,2,3,0,2,16396,8152,361,3649,12450,0,0,0,251,1743,3278,980,483,0,0,8689,0,0,0
1997,1,2,0,3,12746,6321,487,6080,20745,30,3081,2825,0,0,4416,1064,679,0,0,15650,3081,0,0
1997,1,2,1,2,16994,6790,358,7991,27265,0,0,3654,2973,0,3516,2080,2040,5291,0,16418,0,0,0
1997,3,7,3,2,32962,2453,2325,29251,99804,1455,149428,12351,3383,0,10526,2393,30119,0,0,59159,0,62221,87207
1997,2,4,0,2,15256,5321,1154,9553,32595,852,87500,2742,1788,1131,4748,895,7094,0,0,20753,0,28833,58667
1997,3,5,0,5,15852,2952,1696,2642,9015,254,26086,0,0,0,2487,0,1685,0,0,4843,2420,8368,15298
1997,3,7,3,2,20168,2270,2713,7684,26218,1015,104240,2409,352,0,6404,566,8141,0,0,11673,0,17019,87221
1997,3,7,3,5,12954,3062,1940,7433,25361,0,0,0,0,0,3420,1088,5602,4000,4705,7634,0,0,0
1997,1,1,0,2,9610,7529,307,5549,18933,0,0,2053,300,0,2561,1168,0,3560,0,12812,0,0,0
1997,3,5,0,3,34981,4462,1165,15881,54186,0,0,0,0,0,4374,1205,4408,4677,33994,6733,0,0,0
1997,1,1,0,2,13342,6378,537,4329,14771,1512,155282,1002,891,0,1841,364,0,3879,0,9051,0,0,155282
1997,4,8,0,4,11717,6564,401,4009,13679,738,75793,1130,737,0,751,426,0,0,6139,6789,0,75793,0
1997,3,5,0,2,23356,4371,1218,15885,54200,0,0,2446,286,3556,3653,1211,4052,8795,16213,21487,0,0,0
1997,4,9,2,2,21022,1938,1642,4331,14777,290,29783,0,0,1507,4086,1025,2539,0,0,8152,1277,5983,22523
1997,3,5,0,2,15180,3208,1338,3940,13443,0,0,0,0,0,979,0,0,6144,2059,4261,0,0,0
1997,4,9,0,2,14499,4317,257,12062,41156,555,56992,4556,532,3522,3396,1486,0,0,0,37760,0,15429,41563
1997,2,4,0,2,15256,8040,650,6774,23112,740,75985,2252,1831,1057,4440,749,2222,0,0,16450,0,21045,54940
1997,3,5,0,2,20385,2965,1659,21572,73604,338,34713,6920,3009,2367,4136,3121,13058,0,20735,35675,0,34713,0
1997,1,2,1,2,13900,4713,1031,7869,26850,0,0,2592,0,0,5529,1055,0,0,0,21321,0,0,0
1997,1,1,0,2,6720,5889,491,6769,23096,0,0,1805,1604,0,3272,926,0,0,734,19090,0,0,0
1997,3,7,3,2,23967,2800,2278,12534,42766,202,20745,2968,0,1434,9472,1497,12597,0,0,20697,0,5697,15048
1997,2,4,0,1,22422,7092,638,4111,14027,963,98900,1793,0,0,2439,0,1890,2621,668,6409,8309,0,90591
1997,3,6,0,2,13353,2645,1779,12167,41514,0,0,0,0,6754,5092,0,10375,6503,0,19544,0,0,0
1997,1,2,1,5,12356,4866,901,1375,4692,32,3312,0,0,0,889,0,0,0,0,3803,3312,0,0
1997,2,3,0,4,22476,7951,510,4188,14289,285,29269,0,0,0,3217,1212,0,0,0,11072,0,29269,0
1997,4,8,0,2,6699,6111,684,2996,10222,912,93662,0,0,0,2231,0,0,0,0,7991,6897,17592,69173
1997,4,8,0,3,12114,7857,104,7870,26852,1703,174898,2925,427,2639,9118,972,0,0,0,17734,0,35802,139096
1997,2,4,0,2,15256,6393,850,12446,42466,887,91095,8053,0,0,4416,1630,3475,0,1292,33283,0,29890,61205
1997,4,9,2,5,9733,1963,1655,2476,8448,210,21567,0,0,0,2012,0,2654,0,0,3782,3683,13130,4754
1997,1,2,1,5,7828,4686,1085,2839,9687,56,5751,0,0,0,2633,0,0,0,0,7054,5751,0,0
1997,3,6,0,1,10401,3473,1340,9973,34028,0,0,3485,0,0,3541,928,7160,9051,0,14276,0,0,0
1997,2,3,0,2,18532,6902,463,5613,19152,1909,196054,3756,0,0,3571,0,0,0,0,15581,8177,32446,155431
1997,3,5,0,1,19569,3600,1283,15945,54404,0,0,2284,0,4194,4138,1570,3029,10041,16490,20706,0,0,0
1997,1,1,0,4,5607,5744,726,1580,5391,38,3898,0,0,0,1559,0,0,0,0,3832,3898,0,0
1997,1,1,0,5,5473,5927,475,9243,31539,0,0,0,2144,1239,2168,1693,916,10464,6425,11566,0,0,0
1997,4,9,2,3,12544,2376,525,2040,6960,215,22058,0,0,0,1544,0,0,0,0,5416,3232,11859,6967
1997,2,3,0,2,23420,6028,729,7453,25430,920,94484,0,644,0,6242,0,3116,0,0,16072,5814,9193,79477
1997,1,1,0,2,13440,7576,303,4818,16439,0,0,932,828,0,2609,0,0,5499,0,8331,0,0,0
1997,4,9,2,2,20603,1849,1002,6813,23246,548,56280,0,0,0,3630,2350,0,0,1181,18435,3767,23270,29243
1997,3,5,0,2,24248,3159,1408,11216,38269,269,27626,0,0,8381,5871,0,6126,5809,0,20463,2517,0,25109
1997,3,7,3,2,21304,2682,2408,10173,34710,388,39848,5413,3208,0,5371,1492,3535,0,0,25804,0,20046,19802
1997,2,4,0,3,14936,7962,563,11792,40234,722,74149,4600,538,0,4348,2941,4994,0,1374,29518,0,22627,51522
1997,2,3,0,2,17001,6333,601,13956,47618,1977,203038,3861,1313,0,1471,963,1961,0,25807,18379,0,203038,0
1997,3,6,0,2,11672,2634,1804,13217,45096,0,0,2576,2289,7179,7542,2243,5016,0,3408,29130,0,0,0
1997,4,8,0,5,6922,1447,3795,3607,12307,187,19246,0,0,0,3349,986,0,0,0,8958,0,14520,4726
1997,2,4,0,2,15256,8079,636,18381,62716,1652,169660,10355,3628,2093,5405,2096,6519,0,5399,45393,0,65072,104588
1997,3,7,0,2,9307,3572,1778,11535,39357,750,77025,4033,0,3660,5766,0,9431,0,0,24160,5511,20897,50617
1997,3,6,0,2,13993,4107,1111,13713,46789,0,0,2688,0,0,3965,632,2141,3669,28838,8176,0,0,0
1997,2,4,0,2,20342,8416,515,4663,15910,555,56999,0,0,2502,3192,0,1132,0,0,11586,8182,11771,37046
1997,4,8,0,3,13353,7901,95,7518,25651,527,54123,4208,0,0,4844,988,0,0,1568,19239,0,9953,44170
1997,4,9,2,5,16619,1069,1542,4684,15982,297,30472,4626,0,0,2458,811,0,0,2412,11112,6385,21959,2128
1997,4,8,0,1,12787,1061,4494,8426,28750,295,30297,7188,0,0,7690,0,0,0,0,21060,4839,16674,8784
