Survey Year,Census Region,Census Division,Four Largest States,Type of Home  (Respondent answer),The Final Weight,Heat Deg-Days: Base65 01 TO 12-2005 (Inoculated),Cool Deg-Days: Base65 01 TO 12-2005 (Inoculated),Kilowatt Hours Of Electricity Used,Electric Annual Use In Thousands of BTU,CCFS (Hundred Cubic Feet) Of Natural Gas,Natural Gas Annual Use In Thousands Of BTU,Electric Dryer Use (Estimated) in Thousands of BTU,Electric Dishwasher Use (Estimated) in Thousands of BTU,Electric Freezer Use (Estimated) in Thousands of BTU,Electric Refrigerator Use (Estimated) in Thousands of BTU,Electric AC Use (Estimated) in Thousands of BTU,Electric Water Heat Use (Estimated) in Thousands of BTU,Electric Space Heat Use (Estimated) in Thousands of BTU,Electric Appliance Use (Estimated) in Thousands of BTU,Natural Gas Appliance Use (Estimated) in Thousands of BTU,Natural Gas Water Heat Use (Estimated) in Thousands of BTU,Natural Gas Space Heat Use (Estimated) in Thousands of BTU
2005,3,7,3,2,35856.80579,1711,2566,30056,102550,0,0,6846,0,0,5662,24358,23661,6673,42196,0,0,0
2005,1,1,0,2,13506.62858,6057,1118,10603,36177,1130,116277,3264,545,4732,3135,3623,0,2024,27395,6129,26673,83475
2005,2,4,0,5,23099.42376,5743,1346,2765,9434,672,69183,1309,0,0,2245,1235,0,0,5954,0,22035,47148
2005,1,2,1,3,19561.84205,6673,871,14631,49921,999999,9999999,7985,0,0,3548,0,11016,12512,22845,9999999,9999999,9999999
2005,3,5,4,4,34114.86592,1215,2519,10701,36512,999999,9999999,2516,420,0,1073,10922,9510,3047,11960,9999999,9999999,9999999
2005,2,3,0,3,30825.3435,5927,976,4430,15115,928,95491,0,378,0,964,5618,0,0,8533,11778,19008,64705
2005,3,5,4,4,56202.01854,138,4429,6520,22245,999999,9999999,2075,0,0,2031,10419,3197,778,5820,9999999,9999999,9999999
2005,3,5,4,2,42964.10619,83,4427,25246,86140,300,30893,0,0,0,5236,58137,0,1587,21180,10647,20246,0
2005,3,5,4,2,34586.19274,1057,2675,8591,29311,999999,9999999,2304,385,0,3328,10787,4570,1461,9165,9999999,9999999,9999999
2005,3,6,0,2,18258.83621,4401,1386,13733,46857,1313,135108,5314,887,0,5805,13792,0,0,27260,7116,34889,93103
2005,2,4,0,2,24610.64816,4545,1906,8792,29998,781,80365,0,0,3503,1373,9819,0,1625,17181,12869,21287,46209
2005,1,1,0,4,15736.30785,6274,940,8502,29009,857,88185,3678,614,4205,3600,6751,0,0,18658,0,26121,62064
2005,2,4,0,2,24610.64816,4518,1614,8274,28231,506,52067,3079,514,0,2338,5632,0,0,20261,0,16356,35711
2005,2,3,0,3,27177.67785,5725,998,4019,13714,1175,120895,2029,0,0,1630,3635,0,0,8449,8348,30905,81642
2005,3,6,0,2,22977.31132,1551,2533,39182,133689,235,24182,7079,1182,8093,11522,30396,0,6061,85710,0,24182,0
2005,2,3,0,2,31498.27201,4697,1535,13849,47253,854,87877,2154,630,4314,4752,8245,0,0,34256,0,29847,58030
2005,1,2,0,3,4142.511082,4318,1928,4412,15054,759,78101,0,0,0,1980,5579,0,0,7495,78101,0,0
2005,3,6,0,2,20700.75743,2433,2784,19763,67431,999999,9999999,3801,635,4345,2886,10286,13096,7819,33344,9999999,9999999,9999999
2005,3,5,0,3,35783.15565,4242,1732,4755,16222,678,69766,0,0,2200,1884,4567,0,0,9771,6190,11770,51806
2005,2,4,0,2,42274.70805,4744,1340,15695,53551,999999,9999999,0,686,4698,13427,10158,0,0,29966,9999999,9999999,9999999
2005,4,9,2,2,22132.61678,1924,344,3729,12723,356,36632,0,420,0,2463,0,0,873,9387,9759,15749,11124
2005,3,7,0,2,27784.54363,2585,2341,27286,93098,999999,9999999,3037,889,0,4040,35421,0,13421,40216,9999999,9999999,9999999
2005,2,3,0,5,9680.133628,6391,989,3384,11547,245,25198,0,0,0,3247,3571,0,0,4729,1709,3250,20239
2005,2,3,0,2,30625.2133,5780,1112,68479,233650,999999,9999999,12012,3515,0,17071,41856,72292,0,102431,9999999,9999999,9999999
2005,2,3,0,3,30825.3435,5748,1142,14514,49522,1042,107222,7816,715,0,1826,10756,0,0,36940,0,73263,33959
2005,1,2,0,5,27078.69129,5536,1044,5740,19586,35,3623,0,0,0,2153,2179,0,7495,7759,3623,0,0
2005,1,2,1,2,37178.37937,5432,1194,2962,10106,1111,114322,0,0,0,2562,0,0,0,7544,13543,21857,78922
2005,1,1,0,2,14168.66118,5931,801,6632,22628,999999,9999999,3790,633,0,3710,3788,0,0,15130,9999999,9999999,9999999
2005,2,3,0,3,7951.976735,5542,1181,4420,15081,695,71481,2216,0,0,2170,3815,0,0,9096,2857,14343,54281
2005,1,2,1,4,44272.52963,6479,965,4623,15774,1806,185837,4224,0,0,4136,2100,0,0,9538,0,29688,156149
2005,1,1,0,2,22417.88784,5862,1042,3210,10953,973,100122,0,736,0,4315,0,0,0,6638,8666,13660,77796
2005,1,1,0,2,12745.15672,6303,916,8978,30632,821,84481,0,635,0,1622,4453,0,0,24557,12127,26808,45546
2005,4,8,0,1,21193.18345,4412,1019,16281,55551,999999,9999999,0,0,0,5766,0,22265,7866,19654,9999999,9999999,9999999
2005,3,5,0,2,29248.47633,3138,1769,39767,135685,1175,120893,5818,972,8434,10005,31654,0,0,94026,32595,41377,46921
2005,2,3,0,2,31904.90999,6397,937,8152,27815,1172,120599,0,509,0,5437,5997,0,1929,14452,14261,27474,78864
2005,4,8,0,2,24455.92642,5518,663,10889,37154,1935,199081,0,637,5531,12244,0,0,0,24910,18561,35819,144701
2005,3,7,0,1,41878.34985,3208,2129,11207,38238,999999,9999999,3682,615,5337,3604,7204,5674,1656,20100,9999999,9999999,9999999
2005,4,9,2,3,22968.21341,2288,77,3736,12747,363,37353,0,0,0,1678,0,0,3691,7378,14291,23062,0
2005,2,3,0,2,28481.16939,6176,993,8510,29036,1002,103096,3006,0,4181,4695,4198,0,0,20143,6913,27546,68637
2005,3,6,0,2,3186.18997,5331,1277,15821,53981,888,91375,10807,0,0,2652,4429,0,0,46900,5437,21665,64273
2005,4,9,2,2,21344.70111,1121,1232,8478,28927,427,43938,0,0,3129,3366,0,0,0,25561,8115,23819,12004
2005,3,6,0,5,17691.82931,3028,2174,16965,57885,999999,9999999,0,919,0,4423,15448,11997,9876,16141,9999999,9999999,9999999
2005,3,7,3,2,25714.90438,2613,2343,19879,67827,735,75632,4774,797,6920,9348,18936,10405,0,29138,0,0,75632
2005,1,2,0,2,21455.00724,5186,1271,17058,58202,999999,9999999,4290,717,0,5485,8602,12050,12975,19090,9999999,9999999,9999999
2005,2,3,0,2,27397.37645,7528,740,9841,33578,999999,9999999,3853,0,0,3700,3213,11891,0,14774,9999999,9999999,9999999
2005,2,4,0,2,26330.60119,7769,641,12448,42472,1438,147970,0,655,4484,4033,2182,0,0,36257,11966,36261,99743
2005,1,1,0,4,19237.34203,6548,788,3327,11352,482,49598,2234,0,0,953,672,2386,3631,3710,2152,0,47446
2005,1,2,1,5,26505.27441,4806,1607,3108,10604,104,10702,0,0,0,3916,0,0,0,6688,10702,0,0
2005,4,8,0,2,22796.9892,1432,3124,6280,21427,185,19037,0,700,0,6499,7801,0,0,7127,5171,9962,3904
2005,3,7,0,2,27419.36487,1534,3024,16508,56325,237,24393,6996,0,0,5534,23897,0,1189,25705,3104,13232,8057
2005,1,2,1,2,37430.2297,6330,987,17940,61211,999999,9999999,6992,640,0,10612,4956,0,0,45643,9999999,9999999,9999999
2005,3,7,3,1,39060.7932,1699,2623,10329,35243,999999,9999999,3719,0,0,5706,6674,7377,0,15486,9999999,9999999,9999999
2005,3,5,0,5,27528.82928,4645,1361,9357,31927,345,35533,0,0,0,3600,6451,8014,0,13862,5607,0,29926
2005,2,3,0,4,31912.16734,5190,1295,15891,54220,999999,9999999,4338,725,6289,6723,7187,4633,11689,23988,9999999,9999999,9999999
2005,4,9,0,5,6904.465334,4473,1127,6503,22188,999999,9999999,0,567,0,2753,1243,5229,6767,6196,9999999,9999999,9999999
2005,2,3,0,2,36912.03751,5872,1186,12565,42872,641,65959,0,0,6633,4662,9303,0,0,28907,9874,16165,39920
2005,2,4,0,5,25294.61028,4941,1506,4947,16879,134,13806,0,0,0,2586,3257,0,7238,3798,0,13806,0
2005,3,5,0,3,4440.063625,4325,1611,13026,44446,534,54949,1981,0,5032,6049,13554,0,0,24843,0,18037,36912
2005,4,9,0,2,21506.39193,6373,254,9401,32076,651,66988,3057,511,3495,5449,667,0,0,25960,0,21527,45461
2005,3,6,0,2,28609.41376,2351,2868,3753,12805,571,58756,0,0,0,2883,2655,0,0,7267,4177,20972,33607
2005,3,5,0,2,32683.11592,2463,2285,12448,42472,999999,9999999,3981,665,0,7795,9080,7896,0,17701,9999999,9999999,9999999
2005,4,8,0,5,20342.11239,5096,1060,4210,14365,549,56492,1548,259,0,1319,1159,0,4239,7648,0,56492,0
2005,2,3,0,2,28123.45715,5361,1427,12262,41838,1175,120908,1642,480,0,4155,10444,0,0,27239,0,35759,85149
2005,1,2,0,2,40307.71141,5086,1288,5111,17439,459,47243,0,327,0,1919,4020,0,0,11500,6412,12374,28457
2005,3,5,4,2,34572.0663,576,3144,20356,69455,999999,9999999,0,0,0,3017,28675,11805,1167,24791,9999999,9999999,9999999
2005,3,6,0,2,27601.00991,1627,2479,9104,31063,999999,9999999,2694,450,0,1207,10127,5342,2175,12212,9999999,9999999,9999999
2005,3,5,0,3,4440.063625,4224,1759,8931,30473,707,72750,3128,0,0,5191,4538,0,4079,16665,3955,16242,52553
2005,3,7,3,2,25714.90438,2596,2380,14763,50371,207,21300,6342,580,7942,5654,14490,0,0,30227,0,11710,9590
2005,3,5,4,4,47776.27302,1024,3335,7860,26818,999999,9999999,2491,416,0,2439,10060,3839,1421,9059,9999999,9999999,9999999
2005,2,3,0,2,34880.67584,7639,633,4570,15593,999999,9999999,3221,0,4668,1374,1169,0,0,13050,9999999,9999999,9999999
2005,3,7,3,2,51827.96938,2083,2959,14975,51095,454,46717,3566,596,4077,1598,24656,0,0,24841,0,25254,21463
2005,2,3,0,2,31498.27201,4589,1846,12755,43520,435,44762,3557,0,0,3482,8809,10979,0,20250,0,0,44762
2005,4,9,2,5,21344.70111,924,630,4550,15525,138,14200,0,0,0,3791,0,0,0,11734,4894,9306,0
2005,3,5,0,2,32873.01485,4338,1663,10241,34941,657,67624,0,456,3118,4466,10501,0,0,19974,6794,25816,35014
2005,3,5,0,3,43357.49075,4038,2032,4038,13779,217,22329,2233,373,0,782,2211,0,0,10786,1174,7217,13938
2005,3,7,3,4,30598.54152,1899,2680,18909,64518,186,19127,0,849,0,4976,28023,0,7724,23795,0,19127,0
2005,4,9,2,3,20722.43255,2203,128,5761,19657,304,31282,0,0,0,6555,0,0,4396,8706,7950,23332,0
2005,2,3,0,2,22971.53519,7338,783,13520,46130,650,66885,3304,552,3777,8611,5790,10182,0,21547,0,0,66885
2005,3,6,0,5,19159.80023,4911,1326,5914,20179,999999,9999999,0,472,0,2269,1917,4352,7171,4470,9999999,9999999,9999999
2005,4,8,0,2,21978.58347,6963,197,7029,23983,1473,151572,2740,458,3132,6748,0,0,1804,15431,0,42844,108728
2005,2,3,0,2,7299.990472,7646,687,7218,24627,447,45988,3372,563,0,5226,4120,0,0,15281,0,11788,34200
2005,1,1,0,5,13068.33943,6207,995,4855,16564,999999,9999999,0,365,0,2142,2067,3371,5716,3268,9999999,9999999,9999999
2005,3,7,3,5,30598.54152,1813,3326,2649,9038,568,58417,0,0,0,2513,0,0,0,6525,9088,17283,32046
2005,4,9,2,2,24921.09689,1181,1972,7768,26504,712,73265,0,599,0,3277,4547,0,0,18680,17789,39360,16116
2005,4,8,0,2,27241.63668,5606,718,5930,20233,710,73059,2835,473,0,4094,4195,0,0,11944,6541,26321,40197
2005,3,6,0,2,3860.621,3689,1647,5555,18954,280,28812,2653,443,3033,2597,3809,0,1267,11281,1209,7429,20174
2005,3,5,0,2,28195.31865,1963,3156,15647,53388,0,0,2938,491,3358,6603,14585,6823,2943,22434,0,0,0
2005,4,8,0,2,23269.25104,706,4997,22309,76118,426,43835,0,0,0,7877,40378,0,0,27863,13566,21893,8376
2005,3,6,0,2,29265.49355,2049,2264,15742,53711,999999,9999999,5726,0,0,5606,11822,8824,8971,18488,9999999,9999999,9999999
2005,4,8,0,1,20053.9122,10253,0,9661,32963,807,83040,4459,745,5098,4077,0,0,0,28886,3478,17051,62511
2005,4,9,2,3,52610.36862,2266,953,2595,8854,160,16464,1193,349,0,1910,723,0,0,6221,0,9500,6964
2005,3,7,3,2,25500.61351,1317,2739,11810,40296,125,12863,2654,443,3847,7591,13135,0,0,19570,1889,7756,3218
2005,2,3,0,2,26327.60873,6861,787,8456,28852,1135,116792,5042,0,0,2652,938,7370,0,17892,11407,0,105385
2005,4,9,2,2,24273.85086,970,1301,7844,26764,602,61946,0,615,5339,3537,1738,0,0,21489,7562,37076,17308
2005,1,2,0,2,26217.35464,4650,1433,21996,75050,999999,9999999,6843,0,0,6854,7762,15686,9495,35253,9999999,9999999,9999999
2005,2,3,0,2,31498.27201,4634,1773,28400,96901,875,90038,8329,762,0,14940,22240,0,6112,53609,0,40108,49930
2005,3,7,3,3,34570.33594,1200,3399,8972,30612,364,37456,0,0,6273,4237,12581,0,0,13794,3798,19069,14589
2005,4,9,0,2,26058.71875,8515,20,1504,5132,1001,103003,1365,0,0,1248,0,0,0,3884,0,17355,85648
2005,3,5,0,4,4870.532911,4269,1692,3563,12157,948,97531,0,0,0,1698,3605,0,0,6854,7220,13730,76581
2005,3,7,3,4,27192.63543,2003,3175,25758,87886,35,3573,6831,1141,0,2914,23304,14887,10815,35966,3573,0,0
2005,4,9,2,2,24273.85086,1025,1073,4091,13958,352,36221,0,0,0,2720,1414,0,0,9824,10626,25595,0
2005,3,7,3,2,25500.61351,532,4401,24677,84198,485,49907,0,0,5804,2275,52244,0,0,29679,11142,34321,4444
2005,4,9,2,2,25955.15655,1038,796,13877,47350,915,94154,0,524,4550,5209,4866,0,0,37275,25339,48729,20086
2005,2,3,0,2,30280.66002,7571,713,11211,38252,653,67194,3446,576,3940,6302,4260,0,0,27690,0,19643,47551
2005,3,6,0,2,38653.92256,1470,2715,14908,50866,999999,9999999,3596,601,0,2917,18100,5541,3260,21048,9999999,9999999,9999999
2005,2,3,0,1,38395.76284,6556,879,2417,8248,721,74191,0,0,0,2398,927,0,0,4923,8022,12646,53523
2005,2,3,0,2,26278.73227,5962,925,17667,60281,999999,9999999,3185,532,4617,5180,4813,8502,9463,32323,9999999,9999999,9999999
2005,3,7,3,5,24146.27648,1375,3444,7507,25613,456,46922,0,595,0,3256,11359,0,0,10998,13622,26216,7084
2005,4,9,2,2,31785.43104,1014,1054,1388,4736,305,31385,0,0,0,1590,0,0,0,3146,8575,13517,9293
2005,2,3,0,2,30628.71359,6844,795,9339,31865,931,95800,0,0,0,4066,4821,0,0,22978,14281,23381,58138
2005,4,9,0,2,26420.84323,4111,434,7284,24851,999999,9999999,2132,0,0,1729,437,10404,4778,7503,9999999,9999999,9999999
2005,3,7,3,2,32283.59993,1378,2966,34154,116535,999999,9999999,6392,1068,18532,10371,34448,13931,0,57785,9999999,9999999,9999999
2005,1,2,1,4,59391.03403,4734,1498,3430,11703,1367,140664,0,0,0,4727,2994,0,0,3982,6340,12056,122268
2005,1,1,0,2,13303.09447,9146,241,9560,32619,999999,9999999,3405,0,7470,3198,0,7120,0,22301,9999999,9999999,9999999
2005,1,1,0,2,15100.80994,7197,482,5448,18589,341,35089,0,526,0,3238,670,0,2105,12576,11998,23091,0
2005,1,1,0,2,13299.29397,6057,832,9657,32950,515,53044,4970,0,0,3885,1541,7266,0,20258,0,0,53044
2005,4,8,0,4,20537.27708,7222,364,20079,68510,735,75622,10884,1818,0,9952,2188,0,0,56370,4404,16306,54912
2005,4,9,2,2,22464.60603,2083,1413,10710,36543,359,36936,3808,0,0,3728,8406,0,0,24409,5349,16478,15109
2005,4,9,2,2,24261.81026,4815,338,11059,37733,993,102205,0,0,5808,4645,3180,0,0,29908,16021,26501,59683
2005,4,8,0,1,22447.80541,5341,926,2605,8888,618,63592,0,0,0,1798,0,0,0,7090,8482,13371,41739
2005,3,5,0,2,36885.1845,6930,201,9630,32858,999999,9999999,2610,0,6628,9177,556,6915,0,16210,9999999,9999999,9999999
2005,1,1,0,2,15442.96484,6731,765,5320,18152,845,86951,0,511,0,8071,2186,0,1965,5930,5345,15036,66570
2005,3,7,3,5,25302.64246,3989,1495,2634,8986,448,46070,0,0,0,4092,0,0,0,4894,4677,8894,32499
2005,2,4,0,2,25636.09183,4917,1514,8793,30002,656,67502,2394,0,0,4106,7475,0,0,18421,0,15915,51587
2005,3,7,3,4,31316.94914,1350,3376,13584,46350,999999,9999999,0,0,4979,4263,15193,8637,5243,13014,9999999,9999999,9999999
2005,3,7,3,2,26362.74261,1563,2929,26341,89875,999999,9999999,3425,572,0,9205,33108,14950,5163,27449,9999999,9999999,9999999
2005,2,4,0,2,29626.08804,4340,1933,5546,18923,211,21712,0,0,0,2270,3459,0,5422,7772,1794,10305,9613
2005,2,4,0,2,27140.15473,7371,361,7039,24017,999999,9999999,0,0,4242,2351,724,4510,8615,7817,9999999,9999999,9999999
2005,3,5,0,2,29638.01571,3196,1598,19548,66698,999999,9999999,3296,551,0,5745,6711,16086,10171,27985,9999999,9999999,9999999
2005,1,2,0,2,21455.00724,5261,1218,17437,59495,999999,9999999,4662,0,0,4564,7557,10160,11628,25586,9999999,9999999,9999999
2005,1,1,0,5,13457.1001,6753,729,999,3409,770,79282,0,0,0,1837,0,0,0,1572,0,11538,67744
2005,1,1,0,2,13506.62858,6018,1150,18493,63098,1724,177437,0,1197,0,9611,0,0,0,53487,16629,32002,128806
2005,1,1,0,4,15223.07204,5396,1045,7721,26342,999999,9999999,3154,527,0,1345,4634,0,1816,18547,9999999,9999999,9999999
2005,2,4,0,2,26330.60119,7317,754,12011,40982,999,102797,0,599,5202,5876,2793,0,2463,29850,7618,32305,62874
2005,2,3,0,2,44554.41584,5374,1079,11836,40384,71,7335,0,0,0,7890,0,9979,6736,15779,7335,0,0
2005,2,3,0,2,30571.85225,5595,1166,9575,32670,516,53096,2138,626,4282,7333,3524,0,0,21813,0,16399,36697
2005,3,5,0,5,26075.67134,2537,2209,11239,38347,999999,9999999,2961,0,0,1263,9637,6453,5600,15394,9999999,9999999,9999999
2005,4,8,0,2,22742.43616,985,4268,28844,98417,999999,9999999,5314,486,0,8065,39260,14203,3163,33726,9999999,9999999,9999999
2005,3,7,0,2,27419.36487,1538,3013,33060,112801,146,15023,8660,792,5423,5283,34630,23147,0,49741,0,0,15023
2005,1,1,0,2,11921.69206,6922,637,10144,34611,999999,9999999,3440,575,3933,4778,4176,0,0,25657,9999999,9999999,9999999
2005,2,4,0,2,32734.11314,6162,1088,5832,19899,693,71310,2488,728,0,6295,1346,0,0,12258,0,14380,56930
2005,2,3,0,2,23378.83427,7006,853,13826,47174,999999,9999999,3088,0,6184,3911,1586,15194,0,26483,9999999,9999999,9999999
2005,3,6,0,4,19662.01372,2681,2220,9923,33857,56,5762,0,0,0,5500,0,0,12711,15646,1986,3776,0
2005,1,2,1,4,26505.27441,4941,1350,1520,5185,582,59902,0,0,0,968,0,0,0,4217,4816,9160,45926
2005,3,6,0,1,27445.70943,4181,1591,7819,26679,999999,9999999,2999,0,0,2742,2858,4621,7546,8912,9999999,9999999,9999999
2005,4,8,0,2,23269.25104,914,4327,26839,91574,999999,9999999,2257,660,0,1771,38212,19292,2842,29457,9999999,9999999,9999999
2005,3,5,0,2,30293.06477,3176,1642,16371,55858,657,67605,0,620,4247,12948,16138,0,0,26772,11897,22896,32812
2005,3,5,0,2,4762.185145,2128,2341,36657,125074,999999,9999999,8813,1472,10076,10909,39514,17480,9775,47396,9999999,9999999,9999999
2005,3,5,0,2,36589.09479,4531,1404,16337,55742,848,87259,3235,540,3698,6273,16003,0,0,33466,0,33040,54219
2005,2,3,0,2,7299.990472,7764,659,4499,15351,919,94565,1866,0,3738,2989,2853,0,0,9509,0,15881,78684
2005,1,1,0,4,14399.16864,6329,808,9042,30852,749,77072,3209,939,0,5398,3096,0,0,22358,0,16937,60135
2005,3,5,0,2,28486.3671,3621,2052,18869,64381,999999,9999999,2074,607,0,6215,15016,15857,8705,18588,9999999,9999999,9999999
2005,2,4,0,1,22392.43572,6422,771,8887,30322,893,91890,3118,521,4520,2994,2395,0,0,24933,0,31958,59932
2005,2,4,0,2,27150.90283,7179,420,6525,22264,239,24564,2221,371,3220,3615,2181,0,0,16468,0,24564,0
2005,1,2,1,2,5763.554386,5540,1051,3370,11498,17,1735,1342,224,0,2339,484,0,0,8675,1735,0,0
2005,1,1,0,2,17848.99547,6264,949,2541,8670,1058,108857,2497,0,0,2445,695,0,0,5530,0,21613,87244
2005,3,5,0,3,26859.48242,3253,1599,6811,23239,493,50707,0,0,0,4020,8295,0,0,10924,6271,19866,24570
2005,1,2,1,4,37371.03207,4508,1748,20719,70693,999999,9999999,0,0,0,12207,10676,28252,0,19558,9999999,9999999,9999999
2005,4,9,2,2,25792.26365,2115,1610,15681,53504,537,55257,0,660,5728,6558,7634,0,1425,37887,15562,29982,9713
2005,4,8,0,3,4512.403402,5763,578,11853,40443,750,77223,8790,804,0,3481,1177,0,0,35785,0,28581,48642
2005,3,7,0,2,29637.10762,3321,2173,10263,35017,911,93742,4324,0,0,3127,12020,0,0,19870,7319,30060,56363
2005,1,2,0,2,29066.95849,5836,996,13877,47348,999999,9999999,3305,552,3779,5485,2732,0,1999,37132,9999999,9999999,9999999
2005,1,1,0,2,13422.94217,6729,688,7597,25921,106,10951,2438,407,0,5279,1357,0,3961,15324,10951,0,0
2005,3,5,0,2,31433.23266,3161,1646,20021,68312,999999,9999999,6657,609,0,3569,11065,11253,7704,34721,9999999,9999999,9999999
2005,2,3,0,2,25059.85657,7979,569,25222,86057,630,64827,4596,768,5254,8641,6374,20060,0,50982,0,0,64827
2005,3,7,3,2,52518.22875,1992,3206,9619,32820,999999,9999999,2880,263,2286,1344,10201,5059,3259,12957,9999999,9999999,9999999
2005,2,3,0,3,32930.46392,5594,1129,4952,16896,885,91098,3713,0,0,1584,2743,3964,0,8605,5399,0,85699
2005,3,7,3,2,28252.94115,1394,3230,5866,20015,314,32311,1988,332,0,1693,7764,0,0,10558,5392,18400,8519
2005,4,8,0,2,25292.66418,1675,3388,13051,44530,558,57418,4180,698,4779,6037,13817,0,0,24676,6397,26271,24750
2005,4,9,0,2,26216.8437,4489,355,15803,53920,673,69252,4914,450,3902,2767,0,13094,1443,36616,0,0,69252
2005,4,9,0,1,21770.72697,4755,676,31653,108000,999999,9999999,7060,1179,8071,5727,6717,24251,20114,51191,9999999,9999999,9999999
2005,2,3,0,3,36144.2263,5695,788,11834,40378,403,41438,7142,0,0,3576,7451,0,0,29351,4739,18884,17815
2005,1,2,1,5,27534.75955,7331,884,2716,9268,58,5986,0,0,0,2071,897,0,0,6300,5986,0,0
2005,2,3,0,2,31498.27201,4285,1630,15212,51903,548,56389,4251,710,4860,5846,10088,0,0,35969,0,27727,28662
2005,1,1,0,5,12754.86809,5958,873,6233,21266,999999,9999999,0,456,0,956,1846,0,8334,10130,9999999,9999999,9999999
2005,4,9,0,2,22807.33834,6363,13,5735,19568,603,62049,2541,424,0,2323,0,0,0,17245,5216,22700,34133
2005,3,7,0,2,29637.10762,3318,2059,12452,42486,836,86024,3981,665,4551,6938,9227,0,0,26321,0,36621,49403
2005,3,5,4,1,52342.5539,426,3465,10263,35018,999999,9999999,4324,722,0,4233,10937,4618,3046,12184,9999999,9999999,9999999
2005,4,9,2,2,31449.16762,3202,929,6557,22372,591,60814,0,424,0,5044,1349,0,0,15979,11533,18179,31102
2005,1,1,0,2,17036.81121,5610,946,6427,21929,999999,9999999,3759,628,0,2854,4676,0,0,14399,9999999,9999999,9999999
2005,4,8,0,2,24455.92642,5121,1036,7043,24031,329,33854,2950,493,3372,2697,3482,0,1670,16182,0,9444,24410
2005,2,4,0,2,20472.23559,4281,1734,30494,104046,999999,9999999,2441,714,14669,7280,16401,18668,15008,46689,9999999,9999999,9999999
2005,1,1,0,2,13124.30326,6630,796,5153,17582,993,102180,0,661,0,3210,1561,0,0,12811,14644,28182,59354
2005,4,9,2,2,23834.65362,2180,1345,6712,22901,793,81600,2593,433,2965,4221,2412,0,4381,11887,15978,65622,0
2005,3,5,4,4,34908.6512,242,4145,17756,60583,999999,9999999,4076,0,0,3306,25949,12045,0,19283,9999999,9999999,9999999
2005,3,7,0,2,34947.74629,3297,2358,12679,43261,359,36941,0,0,0,1732,11727,0,8532,21270,12517,24424,0
2005,3,5,0,2,33310.82685,4521,1348,36317,123914,999999,9999999,8875,812,0,11603,24356,21217,14508,52230,9999999,9999999,9999999
2005,1,2,1,5,42408.43905,4855,1318,4190,14296,86,8849,0,0,0,2682,5933,0,0,5681,8849,0,0
2005,2,3,0,2,36816.70906,5908,968,5601,19111,71,7335,1779,0,4067,4187,575,0,2733,11616,7335,0,0
2005,1,2,1,2,30842.50113,4950,1276,10963,37406,48,4939,0,0,0,7158,4238,0,0,26010,4939,0,0
2005,4,8,0,1,19295.21138,639,4239,22110,75438,109,11185,3946,0,0,1696,31773,14705,0,27264,11185,0,0
2005,3,6,0,2,22431.16131,3652,1686,15308,52231,999999,9999999,1989,0,5050,1220,8241,11617,7562,23591,9999999,9999999,9999999
2005,3,5,0,5,29881.89115,4846,1317,3871,13207,616,63421,0,386,0,1034,4240,0,0,7933,6290,15501,41630
2005,2,4,0,5,18359.11462,6057,1040,4740,16173,999999,9999999,1365,228,0,1878,835,4214,3996,5250,9999999,9999999,9999999
2005,3,5,0,2,28486.3671,3583,1663,20143,68728,999999,9999999,4459,0,5098,4366,12070,9719,10613,31960,9999999,9999999,9999999
2005,4,9,2,2,31513.45668,2671,1636,14015,47819,999999,9999999,0,576,0,10597,15493,0,0,21729,9999999,9999999,9999999
2005,4,8,0,2,25612.7608,6671,248,16677,56902,999999,9999999,4842,809,5536,13179,0,14945,0,28778,9999999,9999999,9999999
2005,1,2,0,2,33617.1912,4992,1298,6486,22130,640,65807,0,388,0,1882,3747,6857,0,9644,0,0,65807
2005,3,6,0,2,20700.75743,3069,2173,20673,70536,296,30462,7694,704,0,3200,15446,0,11089,40801,0,30462,0
2005,4,9,2,4,55540.38434,838,1192,5964,20349,111,11422,1917,561,0,3071,0,0,0,17278,1919,7724,1779
2005,4,9,2,2,23242.49509,1059,967,2993,10212,797,82011,0,0,0,2573,0,0,0,7639,23895,39121,18995
2005,2,3,0,2,36912.03751,6432,970,7218,24628,788,81085,0,660,0,3206,6870,0,0,14552,11719,22578,46788
2005,1,2,1,2,36527.79117,7580,246,6809,23232,999999,9999999,2526,422,3661,2597,0,7094,0,13541,9999999,9999999,9999999
2005,2,3,0,4,27092.16821,5150,1721,13947,47587,964,99196,3278,0,3747,3370,8420,10102,1885,23810,0,0,99196
2005,2,4,0,2,23816.75628,4219,1856,13490,46028,397,40842,5685,949,0,2425,19573,0,0,24030,0,13456,27386
2005,3,6,0,2,27238.24338,1542,2581,22132,75514,454,46717,4434,741,6428,11699,28388,0,0,35427,0,29514,17203
2005,2,4,0,2,13073.72249,4816,1553,12556,42841,949,97652,5195,868,5939,8455,3928,0,0,30458,6121,25139,66392
2005,1,2,1,2,30842.50113,4951,1276,3864,13184,303,31129,0,0,2940,1522,0,0,0,11662,10728,20401,0
2005,4,9,2,3,31449.16762,1204,1212,4156,14180,255,26243,0,480,0,2185,3811,0,0,8184,8375,13201,4667
2005,2,3,0,2,28123.45715,5318,1246,11540,39374,743,76455,2189,0,0,2878,6541,0,5598,24357,0,20843,55612
